public_id,url,name,name_kana,name_romaji,brewery_id,brewery_name,brewery_name_romaji,brewery_url,brewery_website,category,rice,polishing_ratio_pct,abv_pct,sake_meter_value,acidity,yeast,water_source,starter_method,pressing_filtration,pasteurization,milling_tech,has_gas,aroma_type,acidity_type,taste_sweet_dry,taste_acidity,taste_umami,taste_aroma,taste_body,taste_finish,taste_drinkability,volumes_ml,brewery_confirmed_spec,brewery_confirmed_taste,updated_at
27714,https://find-sake.me/sake/27714,福正宗 純米吟醸 にごり酒・生 しろき,ふくまさむね じゅんまいぎんじょう にごりざけ なま しろき,Fukumasamune Junmai Ginjo Nigorizake Nama Shiroki,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,フクノハナ100%（全量契約栽培米・特別栽培米）,59,16,-6,1.7,,百年水,,にごり,生酒,,true,,中庸・バランス系,2,4,4,3,4,4,3,720,false,false,2026-08-20
36819,https://find-sake.me/sake/36819,福正宗 純米吟醸原酒 金澤,ふくまさむね じゅんまいぎんじょうげんしゅ かなざわ,Fukumasamune Junmai Ginjo Genshu Kanazawa,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,石川門100%（石川県産）,60,18,5,1.6,金沢酵母,百年水,,,原酒,,,C:バナナ系,中庸・バランス系,3,4,4,4,5,4,3,720,false,false,2026-09-07
40812,https://find-sake.me/sake/40812,福正宗 純米大吟醸 金澤,ふくまさむね じゅんまいだいぎんじょう かなざわ,Fukumasamune Junmai Daiginjo Kanazawa,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦100%（兵庫県多可町中区産・全量契約栽培米）,50,15,4,1.4,自社酵母,百年水,,,,,,A:メロン・白桃系,中庸・バランス系,3,3,4,4,3,4,4,300,false,false,2026-09-07
41024,https://find-sake.me/sake/41024,福正宗 純米大吟醸原酒 金澤,ふくまさむね じゅんまいだいぎんじょうげんしゅ かなざわ,Fukumasamune Junmai Daiginjo Genshu Kanazawa,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦100%（契約栽培米・特別栽培米）,50,17,2,1.6,自社酵母,百年水,,,原酒,,,A:メロン・白桃系,中庸・バランス系,3,4,4,5,5,4,2,,false,false,2026-09-07
51872,https://find-sake.me/sake/51872,福正宗 純米辛口 生詰,ふくまさむね じゅんまいからくち なまづめ,Fukumasamune Junmai Karakuchi Namazume,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米酒,,70,14,2,1.8,黒麹,,黒麹仕込み,,生詰,,,B:青リンゴ・レモン系,爽快・リンゴ酸系,4,5,4,2,4,4,4,180;300;720;1800,false,false,2026-09-07
51538,https://find-sake.me/sake/51538,福正宗 豪華 特撰純金箔入 純米酒,ふくまさむね ごうか とくせんじゅんきんぱくいり じゅんまいしゅ,Fukumasamune Goka Tokusen Jun-kinpaku-iri Junmaishu,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米,全量契約栽培米、酒造好適米使用（麹米）国産米100%,70,14,2,1.7,,白山の麓より百の時をかけて辿り着く清冽な仕込み水,,,,,,,中庸・バランス系,4,4,5,2,4,3,2,720,false,false,2026-08-20
60596,https://find-sake.me/sake/60596,福正宗 酒歳時記 夏やすみ 爽涼微発泡 2026,ふくまさむね さけさいじき なつやすみ そうりょうびはっぽう 2026,Fukumasamune Sake Saijiki Natsuyasumi Soryo Bihappo 2026,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,,全量契約栽培米・特別栽培米使用 山田錦100%（兵庫県多可町産）,50,13,7.1,1.1,,,,,,,true,A:メロン・白桃系,爽快・リンゴ酸系,5,3,3,5,2,5,5,500,false,false,2026-08-20
2878,https://find-sake.me/sake/2878,福正宗 酒歳時記 秋あがり,ふくまさむね さけさいじき あきあがり,Fukumasamune Sake Saijiki Akiagari,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦100%（兵庫県多可町中区産・全量契約栽培米）,50,15,5,1.4,,白山・手取川水系,,,ひやおろし,,,A:メロン・白桃系,中庸・バランス系,3,3,4,4,3,4,4,500,false,false,2026-08-30
36639,https://find-sake.me/sake/36639,福正宗 金沢涼風 純米吟醸 生貯蔵酒,ふくまさむね かなざわりょうふう じゅんまいぎんじょう なまちょぞうしゅ,Fukumasamune Kanazawa Ryofu Junmai Ginjo Nama Chozoshu,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米吟醸,五百万石,60,16,5,1.1,金沢酵母,百年水,,,生貯蔵酒,,,C:バナナ系,中庸・バランス系,3,2,4,4,3,5,5,720,false,false,2026-08-20
35889,https://find-sake.me/sake/35889,福正宗 黒ラベル,ふくまさむね くろらべる,Fukumasamune Kuro Label,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米酒,,70,14,2,1.6,,,,,,,,,中庸・バランス系,4,4,4,2,4,3,4,1800,false,false,2026-08-20
43730,https://find-sake.me/sake/43730,福正宗ひゃくまんボトル 純米大吟醸原酒,ふくまさむねひゃくまんぼとる じゅんまいだいぎんじょうげんしゅ,Fukumasamune Hyakuman Bottle Junmai Daiginjo Genshu,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米大吟醸,山田錦,50,17,4,1.6,,白山・手取川水系,,,原酒,,,,中庸・バランス系,3,4,4,4,5,4,2,720,false,false,2026-08-20
14420,https://find-sake.me/sake/14420,禱と稔 フクノハナ,いのりとみのり ふくのはな,Inori to Minori Fukunohana,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米酒,フクノハナ100%（兵庫県豊岡市出石町産・有機栽培）,65,15,5,1.5,,白山・手取川水系,,,古酒,,,D:熟成系,重厚・乳酸系,4,4,5,3,4,3,2,720,false,false,2026-08-20
51472,https://find-sake.me/sake/51472,禱と稔 山田錦,いのりとみのり やまだにしき,Inori to Minori Yamada Nishiki,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米酒,山田錦100%（兵庫県多可町中区坂本産・有機栽培）,65,15,2,1.5,,白山・手取川水系,,,古酒,,,D:熟成系,重厚・乳酸系,3,4,5,3,4,3,3,720,false,false,2026-08-20
11323,https://find-sake.me/sake/11323,禱と稔 金紋錦,いのりとみのり きんもんにしき,Inori to Minori Kinmon Nishiki,10004,株式会社福光屋,Fukumitsuya,https://find-sake.me/brewery/10004,https://www.fukumitsuya.co.jp/,純米酒,金紋錦100%（長野県下高井郡木島平産・有機栽培）,65,15,2,1.7,,白山・手取川水系,,,古酒,,,D:熟成系,中庸・バランス系,4,4,4,2,4,4,3,720,false,false,2026-08-20
31558,https://find-sake.me/sake/31558,竹葉 Chikuha Oyster,ちくは おいすたー,Chikuha Oyster,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,ゆめみづほ,70,15,,,ワイン酵母,能登水系,,,,,,C:バナナ系,爽快・リンゴ酸系,2,5,3,3,3,4,4,720,false,false,2026-08-20
47272,https://find-sake.me/sake/47272,竹葉 いか純米,ちくは いかじゅんまい,Chikuha Ika Junmai,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,五百万石,60,15,,,海藻由来酵母,海洋深層水,,,,,,,,3,4,4,3,4,4,4,720,false,false,2026-08-20
11587,https://find-sake.me/sake/11587,竹葉 ごいたラベル,ちくは ごいたらべる,Chikuha Goita Label,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米吟醸酒,山田錦（能登産100%・契約栽培）,55,15,,,,能登水系,,,,,,,中庸・バランス系,3,3,4,4,3,4,4,720,false,false,2026-08-20
40419,https://find-sake.me/sake/40419,竹葉 しぼりたて生原酒,ちくは しぼりたてなまげんしゅ,Chikuha Shiboritate Nama Genshu,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,普通酒,能登産米100%,67,18,,,,能登水系,,無濾過,生酒,,,B:青リンゴ・レモン系,中庸・バランス系,4,3,4,4,4,4,5,720;1800,false,false,2026-09-07
37099,https://find-sake.me/sake/37099,竹葉 冷美酒クールビシュ,ちくは くーるびしゅ,Chikuha Cool Bishu,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米吟醸,五百万石,60,15,,,,能登水系,,,,,,A:メロン・白桃系,爽快・リンゴ酸系,2,4,3,4,2,4,5,720;1800,false,false,2026-08-20
35635,https://find-sake.me/sake/35635,竹葉 活性にごり酒,ちくは かっせいにごりざけ,Chikuha Kassei Nigorizake,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,普通酒,能登産米100%,67,18,,,,能登水系,活性にごり酒,粗濾過,生酒,,true,E:穀物・ふくよか系,中庸・バランス系,4,4,4,3,4,4,5,720,false,false,2026-08-20
23643,https://find-sake.me/sake/23643,竹葉 活性鬼にごり酒,ちくは かっせいおににごりざけ,Chikuha Kassei Oni Nigorizake,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,普通酒,能登産米100%,67,18,,,,能登水系,活性にごり酒,粗濾過,生酒,,true,E:穀物・ふくよか系,中庸・バランス系,4,4,4,3,4,4,5,720,false,false,2026-08-20
25456,https://find-sake.me/sake/25456,竹葉 生酛純米 奥能登,ちくは きもとじゅんまい おくのと,Chikuha Kimoto Junmai Okunoto,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,五百万石,70,15,,,海藻酵母（Misaki酵母）,能登水系,生酛,,,,,C:バナナ系,爽快・リンゴ酸系,2,4,5,3,4,4,4,720;1800,false,false,2026-09-07
39050,https://find-sake.me/sake/39050,竹葉 生酛純米 奥能登 しずく 無濾過生原酒,ちくは きもとじゅんまい おくのと しずく むろかなまげんしゅ,Chikuha Kimoto Junmai Okunoto Shizuku Muroka Nama Genshu,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,五百万石,70,16,,,海藻酵母,能登水系,古典的山廃,無濾過,生原酒,,true,A:メロン・白桃系,重厚・乳酸系,2,4,5,4,5,4,3,720,false,false,2026-08-20
38505,https://find-sake.me/sake/38505,竹葉 百万石乃白 大吟醸,ちくは ひゃくまんごくのしろ だいぎんじょう,Chikuha Hyakumangoku-no-shiro Daiginjo,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,大吟醸,百万石乃白,50,15,,,,,,,,,,,,2,3,2,5,1,5,5,720,false,false,2026-08-20
42050,https://find-sake.me/sake/42050,竹葉 百万石乃白 大吟醸 初しぼり,ちくは ひゃくまんごくのしろ だいぎんじょう はつしぼり,Chikuha Hyakumangoku-no-shiro Daiginjo Hatsushibori,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,大吟醸,百万石乃白,50,17,,,,能登水系,,初しぼり,生原酒,,true,A:メロン・白桃系,爽快・リンゴ酸系,3,3,3,5,4,5,4,300,false,false,2026-08-20
49014,https://find-sake.me/sake/49014,竹葉 純米 無濾過生原酒 石川門,ちくは じゅんまい むろかなまげんしゅ いしかわもん,Chikuha Junmai Muroka Nama Genshu Ishikawamon,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,石川門,60,16,-2,,,能登水系,,無濾過,生酒,,,A:メロン・白桃系,中庸・バランス系,2,3,4,4,4,4,5,720;1800,false,false,2026-09-07
51868,https://find-sake.me/sake/51868,竹葉 純米しずく 無濾過生原酒,ちくは じゅんまいしずく むろかなまげんしゅ,Chikuha Junmai Shizuku Muroka Nama Genshu,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,五百万石,60,18,1,1.9,,能登水系,,無濾過,生原酒,,true,B:青リンゴ・レモン系,爽快・リンゴ酸系,3,5,4,4,5,5,3,720,false,false,2026-08-20
58616,https://find-sake.me/sake/58616,竹葉 純米吟醸,ちくは じゅんまいぎんじょう,Chikuha Junmai Ginjo,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米吟醸,五百万石,50,15,2,2,金沢酵母1401号,,,,,,,,中庸・バランス系,3,5,3,4,3,4,5,720;1800,false,false,2026-08-20
51817,https://find-sake.me/sake/51817,竹葉 純米吟醸 おりがらみ,ちくは じゅんまいぎんじょう おりがらみ,Chikuha Junmai Ginjo Origarami,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米吟醸,五百万石,55,15,,,,能登水系,おりがらみ,粗濾過,,,,A:メロン・白桃系,中庸・バランス系,4,3,4,4,3,4,5,720,false,false,2026-08-20
7606,https://find-sake.me/sake/7606,竹葉 純米吟醸 ひやおろし,ちくは じゅんまいぎんじょう ひやおろし,Chikuha Junmai Ginjo Hiyaoroshi,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米吟醸,五百万石,60,16,,,,能登水系,ひやおろし,,生詰,,,A:メロン・白桃系,中庸・バランス系,3,3,4,3,3,4,5,720;1800,false,false,2026-09-05
65465,https://find-sake.me/sake/65465,竹葉 純米吟醸 無濾過生原酒 五百万石,ちくは じゅんまいぎんじょう むろかなまげんしゅ ごひゃくまんごく,Chikuha Junmai Ginjo Muroka Nama Genshu Gohyakumangoku,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米吟醸,五百万石,55,16,1,,金沢酵母,能登水系,,無濾過,生酒,,true,A:メロン・白桃系,中庸・バランス系,2,4,3,4,3,5,5,720,false,false,2026-08-20
13463,https://find-sake.me/sake/13463,竹葉 純米吟醸 生貯蔵酒,ちくは じゅんまいぎんじょう なまちょぞうしゅ,Chikuha Junmai Ginjo Nama Chozoshu,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米吟醸,五百万石,60,15,,,,能登水系,生貯蔵酒,,生貯蔵,,,A:メロン・白桃系,中庸・バランス系,3,3,3,3,2,4,5,720;1800,false,false,2026-08-20
24509,https://find-sake.me/sake/24509,竹葉 純米吟醸KZ,ちくは じゅんまいぎんじょう けーぜっと,Chikuha Junmai Ginjo KZ,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米吟醸,五百万石,60,15,,,金沢酵母,能登水系,,,,,,C:バナナ系,中庸・バランス系,3,2,3,4,3,4,4,720,false,false,2026-08-20
24704,https://find-sake.me/sake/24704,竹葉 純米大吟醸 百万石乃白40%,ちくは じゅんまいだいぎんじょう ひゃくまんごくのしろ40%,Chikuha Junmai Daiginjo Hyakumangoku-no-shiro 40%,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米大吟醸,百万石乃白,40,15,-7.6,,金沢酵母、Misaki酵母,能登水系,,,,,,B:青リンゴ・レモン系,中庸・バランス系,1,3,4,5,3,4,5,720;1800,false,false,2026-08-20
17777,https://find-sake.me/sake/17777,竹葉 純米酒,ちくは じゅんまいしゅ,Chikuha Junmaishu,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米酒,能登産五百万石,60,15,,,,能登水系,,,,,,E:穀物・ふくよか系,中庸・バランス系,3,3,4,2,4,4,3,720;1800,false,false,2026-08-20
8439,https://find-sake.me/sake/8439,竹葉 能登上撰,ちくは のとじょうせん,Chikuha Noto Josen,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,普通酒,能登産米,67,15,,,,能登水系,,,,,,,中庸・バランス系,2,3,4,2,2,3,4,720;1800,false,false,2026-08-20
65392,https://find-sake.me/sake/65392,竹葉 能登大吟,ちくは のとだいぎん,Chikuha Noto Daigin,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,大吟醸,石川門,50,15,2.5,1.5,,,,,,,,,中庸・バランス系,2,4,3,4,2,5,5,720;1800,false,false,2026-08-20
5007,https://find-sake.me/sake/5007,竹葉 能登純米,ちくは のとじゅんまい,Chikuha Noto Junmai,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,山田錦,55,15.5,,,,旧柳田村の山々から湧き出る天然水,,,,,,C:バナナ系,,3,3,5,3,4,3,4,720;1800,false,false,2026-08-20
57578,https://find-sake.me/sake/57578,竹葉 能登純米 無濾過生原酒,ちくは のとじゅんまい むろかなまげんしゅ,Chikuha Noto Junmai Muroka Nama Genshu,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,山田錦,55,16,,,,能登水系,,無濾過,生酒,,,E:穀物・ふくよか系,中庸・バランス系,3,4,4,3,4,4,5,720,false,false,2026-08-20
37536,https://find-sake.me/sake/37536,竹葉 能登純米しずく 無濾過生原酒,ちくは のとじゅんまいしずく むろかなまげんしゅ,Chikuha Noto Junmai Shizuku Muroka Nama Genshu,10022,数馬酒造株式会社,Kazuma Shuzo,https://find-sake.me/brewery/10022,https://chikuha.co.jp/,純米,山田錦,55,17,-1,1.9,,能登水系,,無濾過,生原酒,,true,A:メロン・白桃系,爽快・リンゴ酸系,3,5,4,4,4,4,3,720,false,false,2026-08-20
36398,https://find-sake.me/sake/36398,純米 桃色にごり酒 花おぼろ,じゅんまい ももいろにごりざけ はなおぼろ,Junmai Momoiro Nigorizake Hanaoboro,10027,合名会社中島酒造店,Nakajima Shuzoten,https://find-sake.me/brewery/10027,https://www.notosuehiro.com/,純米,五百万石,65,8.5,,,赤色清酒酵母,,,にごり,火入れ,,,A:メロン・白桃系,爽快・リンゴ酸系,2,4,3,3,2,2,5,500,false,false,2026-08-20
4591,https://find-sake.me/sake/4591,純米 紅色にごり酒 紅い花,じゅんまい べにいろにごりざけ あかいはな,Junmai Beniiro Nigorizake Akai Hana,10027,合名会社中島酒造店,Nakajima Shuzoten,https://find-sake.me/brewery/10027,https://www.notosuehiro.com/,純米酒,五百万石100%,65,8.5,,,赤色清酒酵母,能登水系,,にごり,,,,,中庸・バランス系,2,4,3,3,2,2,5,500,false,false,2026-08-20
45482,https://find-sake.me/sake/45482,純米吟醸 超古酒 幽玄,じゅんまいぎんじょう ちょうこしゅ ゆうげん,Junmai Ginjo Chokoshu Yugen,10027,合名会社中島酒造店,Nakajima Shuzoten,https://find-sake.me/brewery/10027,https://www.notosuehiro.com/,純米吟醸,,,17,,,,,,,古酒,,,D:熟成系,重厚・乳酸系,3,3,5,1,5,1,1,200,false,false,2026-08-30
